SP.DYN.LE00.FE.IN,Health: Mortality,,"Life expectancy at birth, female (years)",Life expectancy at birth indicates the average number of years a newborn infant would live.,Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.,,,Annual,,,,,Weighted average,"Complete vital registration systems are not common in developing countries. Therefore estimates of life expectancy must be derived from sample surveys or by applying indirect estimation techniques to registration, census, or survey data. Survey data are subject to recall error, and surveys estimating infant/child deaths require large samples because households in which a birth has occurred during a given year cannot ordinarily be preselected for sampling. Indirect estimates rely on model life tables that may be inappropriate for the population concerned. Because life expectancy at birth is estimated using infant/child mortality data and model life tables for many developing countries, similar reliability issues arise for this indicator. Extrapolations based on outdated surveys may not be reliable for monitoring changes in health status or for comparative analytical work. Annual data series from the United Nations are interpolated based on five-year estimates and thus may not reflect actual events.",,,"(1) United Nations Population Division. World Population Prospects, (2) United Nations Statistical Division. Population and Vital Statistics Report (various years), (3) Census reports and other statistical publications from national statistical offices, (4) Eurostat: Demographic Statistics, (5) Secretariat of the Pacific Community: Statistics and Demography Programme, and (6) U.S. Census Bureau: International Database.",,"Life expectancy at birth used here is the average number of years a newborn is expected to live if mortality patterns at the time of its birth remain constant in the future. It reflects the overall mortality level of a population, and summarizes the mortality pattern that prevails across all age groups in a given year. It is calculated in a period life table which reflects a snapshot of a mortality pattern of a population at a given time. It therefore does not reflect actual mortality patterns that a person actually goes through during his/her life, which can be calculated in a cohort life table.
SP.DYN.LE00.IN,Health: Mortality,,""Life expectancy at birth, total (years)",Life expectancy at birth indicates the average number of years a newborn infant would live.,Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.,,,Annual,,,,,Weighted average,"Complete vital registration systems are not common in developing countries. Therefore estimates of life expectancy must be derived from sample surveys or by applying indirect estimation techniques to registration, census, or survey data. Survey data are subject to recall error, and surveys estimating infant/child deaths require large samples because households in which a birth has occurred during a given year cannot ordinarily be preselected for sampling. Indirect estimates rely on model life tables that may be inappropriate for the population concerned. Because life expectancy at birth is estimated using infant/child mortality data and model life tables for many developing countries, similar reliability issues arise for this indicator. Extrapolations based on outdated surveys may not be reliable for monitoring changes in health status or for comparative analytical work. Annual data series from the United Nations are interpolated based on five-year estimates and thus may not reflect actual events.",,,"Derived from male and female life expectancy at birth from sources such as: (1) United Nations Population Division. World Population Prospects, (2) United Nations Statistical Division. Population and Vital Statistics Report (various years), (3) Census reports and other statistical publications from national statistical offices, (4) Eurostat: Demographic Statistics, (5) Secretariat of the Pacific Community: Statistics and Demography Programme, and (6) U.S. Census Bureau: International Database.",,"Life expectancy at birth used here is the average number of years a newborn is expected to live if mortality patterns at the time of its birth remain constant in the future. It reflects the overall mortality level of a population, and summarizes the mortality pattern that prevails across all age groups in a given year. It is calculated in a period life table which reflects a snapshot of a mortality pattern of a population at a given time. It therefore does not reflect actual mortality patterns that a person actually goes through during his/her life, which can be calculated in a cohort life table.
SP.DYN.LE00.MA.IN,Health: Mortality,,""Life expectancy at birth, male (years)",Life expectancy at birth indicates the average number of years a newborn infant would live.,Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.,,,Annual,,,,,Weighted average,"Complete vital registration systems are not common in developing countries. Therefore estimates of life expectancy must be derived from sample surveys or by applying indirect estimation techniques to registration, census, or survey data. Survey data are subject to recall error, and surveys estimating infant/child deaths require large samples because households in which a birth has occurred during a given year cannot ordinarily be preselected for sampling. Indirect estimates rely on model life tables that may be inappropriate for the population concerned. Because life expectancy at birth is estimated using infant/child mortality data and model life tables for many developing countries, similar reliability issues arise for this indicator. Extrapolations based on outdated surveys may not be reliable for monitoring changes in health status or for comparative analytical work. Annual data series from the United Nations are interpolated based on five-year estimates and thus may not reflect actual events.",,,"(1) United Nations Population Division. World Population Prospects, (2) United Nations Statistical Division. Population and Vital Statistics Report (various years), (3) Census reports and other statistical publications from national statistical offices, (4) Eurostat: Demographic Statistics, (5) Secretariat of the Pacific Community: Statistics and Demography Programme, and (6) U.S. Census Bureau: International Database.",,"Life expectancy at birth used here is the average number of years a newborn is expected to live if mortality patterns at the time of its birth remain constant in the future. It reflects the overall mortality level of a population, and summarizes the mortality pattern that prevails across all age groups in a given year. It is calculated in a period life table which reflects a snapshot of a mortality pattern of a population at a given time. It therefore does not reflect actual mortality patterns that a person actually goes through during his/her life, which can be calculated in a cohort life table.
SP.DYN.TO65.FE.ZS,Health: Mortality,,""Survival to age 65, female (% of cohort)",,"Survival to age 65 refers to the percentage of a cohort of newborn infants that would survive to age 65, if subject to current age specific mortality rates.",,,Annual,,,,,Weighted average,,,,"United Nations Population Division. World Population Prospects. New York, United Nations, Department of Economic and Social Affairs (advanced Excel tables). Available at http://esa.un.org/wpp/unpp/panel_population.htm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP.DYN.TO65.MA.ZS,Health: Mortality,,"Survival to age 65, male (% of cohort)",,"Survival to age 65 refers to the percentage of a cohort of newborn infants that would survive to age 65, if subject to current age specific mortality rates.",,,Annual,,,,,Weighted average,,,,"United Nations Population Division. World Population Prospects. New York, United Nations, Department of Economic and Social Affairs (advanced Excel tables). Available at http://esa.un.org/wpp/unpp/panel_population.htm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH.ANM.CHLD.ZS,Health: Nutrition,,Prevalence of anemia among children (% of children under 5),,"Prevalence of anemia, children under age 5, is the percentage of children under age 5 whose hemoglobin level is less than 110 grams per liter at sea level.",,,Annual,,,,,Weighted average,"Data should be used with caution because surveys differ in quality, coverage, age group interviewed, and treatment of missing values across countries and over time.
SH.ANM.NPRG.ZS,Health: Nutrition,,Prevalence of anemia among non-pregnant women (% of women ages 15-49),,""Prevalence of anemia, non-pregnant women, is the percentage of non-pregnant women whose hemoglobin level is less than 120 grams per liter at sea level.",,,Annual,,,,,Weighted average,,,,"1. WHO. Global anemia prevalence and trends 1995-2011. Geneva: World Health Organization; forthcoming.  2. Stevens GA, Finucane MM, De-Regil LM, et al. Global, regional, and national trends in hemoglobin concentration and prevalence of total and severe anemia in children and pregnant and non-pregnant women for 1995-2011: a systematic analysis of population-representative data. The Lancet Global Health 2013; 1(1): e16-e25.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH.PRG.ANEM,Health: Nutrition,,Prevalence of anemia among pregnant women (%),,"Prevalence of anemia, pregnant women, is the percentage of pregnant women whose hemoglobin level is less than 110 grams per liter at sea level.",,,Annual,,,,,Weighted average,"Data should be used with caution because surveys differ in quality, coverage, age group interviewed, and treatment of missing values across countries and over time.
SH.STA.BFED.ZS,Health: Nutrition,,Exclusive breastfeeding (% of children under 6 months),,Exclusive breastfeeding refers to the percentage of children less than six months old who are fed breast milk alone (no other liquids) in the past 24 hours.,,,Annual,,,,,Weighted average,""Most of the data on breastfeeding are derived from household surveys. For the data that are from household surveys, the year refers to the survey year.",,,"UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys by ICF International.",,"For optimal infant and young child feeding, mothers initiate breastfeeding within one hour of birth, breastfeed exclusively for the first six months, and continue to breastfeed for two years or more while providing nutritionally adequate, safe, and age-appropriate solid, semisolid, and soft foods. Breast milk alone contains all the nutrients, antibodies, hormones, and antioxidants an infant needs to thrive. It protects babies from diarrhea and acute respiratory infections, stimulates their immune systems and response to vaccination, and may confer cognitive benefits.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH.STA.BRTW.ZS,Health: Nutrition,,Low-birthweight babies (% of births),,"Low-birthweight babies are newborns weighing less than 2,500 grams, with the measurement taken within the first hours of life, before significant postnatal weight loss has occurred.",,,Annual,,,,,Weighted average,"Estimates of low-birth-weight infants are drawn mostly from hospital records and household surveys. Many births in developing countries take place at home and are seldom recorded. A hospital birth may indicate higher income and therefore better nutrition, or it could indicate a higher risk birth. Caution should therefore be used in interpreting the data.
SH.STA.MALN.FE.ZS,Health: Nutrition,,""Malnutrition prevalence, weight for age, female (% of children under 5)",,Prevalence of child malnutrition is the percentage of children under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,"New international growth reference standards for infants and young children were released in 2006 by the WHO to monitor children's nutritional status. Differences in growth to age 5 are influenced more by nutrition, feeding practices, environment, and healthcare than by genetics or ethnicity. The previously reported data were based on the U.S. National Center for Health Statistics-WHO growth reference. Because of the change in standards, the data in this release should not be compared with data published prior to 2008.",,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",,"Malnutrition in children can be assessed by weight for age (underweight), height for age (stunting), and by their body mass index, which is a ratio of weight to height. The proportion of underweight children is the most common malnutrition indicator. Being even mildly underweight increases the risk of death and inhibits cognitive development in children. Stunting, or being below median height for age, is often used as a proxy for multifaceted deprivation and as an indicator of long-term changes in malnutrition.
SH.STA.MALN.MA.ZS,Health: Nutrition,,""Malnutrition prevalence, weight for age, male (% of children under 5)",,Prevalence of child malnutrition is the percentage of children under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,"New international growth reference standards for infants and young children were released in 2006 by the WHO to monitor children's nutritional status. Differences in growth to age 5 are influenced more by nutrition, feeding practices, environment, and healthcare than by genetics or ethnicity. The previously reported data were based on the U.S. National Center for Health Statistics-WHO growth reference. Because of the change in standards, the data in this release should not be compared with data published prior to 2008.",,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",,"Malnutrition in children can be assessed by weight for age (underweight), height for age (stunting), and by their body mass index, which is a ratio of weight to height. The proportion of underweight children is the most common malnutrition indicator. Being even mildly underweight increases the risk of death and inhibits cognitive development in children. Stunting, or being below median height for age, is often used as a proxy for multifaceted deprivation and as an indicator of long-term changes in malnutrition.
SH.STA.MALN.ZS,Health: Nutrition,,""Malnutrition prevalence, weight for age (% of children under 5)",,Prevalence of child malnutrition is the percentage of children under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,"New international growth reference standards for infants and young children were released in 2006 by the WHO to monitor children's nutritional status. Differences in growth to age 5 are influenced more by nutrition, feeding practices, environment, and healthcare than by genetics or ethnicity. The previously reported data were based on the U.S. National Center for Health Statistics-WHO growth reference. Because of the change in standards, the data in this release should not be compared with data published prior to 2008.",,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries. Adjusted, comparable data are available at http://www.who.int/nutgrowthdb/en. Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",,"Malnutrition in children can be assessed by weight for age (underweight), height for age (stunting), and by their body mass index, which is a ratio of weight to height. The proportion of underweight children is the most common malnutrition indicator. Being even mildly underweight increases the risk of death and inhibits cognitive development in children. Stunting, or being below median height for age, is often used as a proxy for multifaceted deprivation and as an indicator of long-term changes in malnutrition.
SH.STA.OWGH.FE.ZS,Health: Nutrition,,""Prevalence of overweight, female (% of children under 5)",,Prevalence of overweight children is the percentage of children under age 5 whose weight for height is more than two standard deviations above the median for the international reference population of the corresponding age as established by the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,"New international growth reference standards for infants and young children were released in 2006 by the WHO to monitor children's nutritional status. The previously reported data were based on the U.S. National Center for Health Statistics-WHO growth reference.
SH.STA.OWGH.MA.ZS,Health: Nutrition,,""Prevalence of overweight, male (% of children under 5)",,Prevalence of overweight children is the percentage of children under age 5 whose weight for height is more than two standard deviations above the median for the international reference population of the corresponding age as established by the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,"New international growth reference standards for infants and young children were released in 2006 by the WHO to monitor children's nutritional status. The previously reported data were based on the U.S. National Center for Health Statistics-WHO growth reference.
SH.STA.OWGH.ZS,Health: Nutrition,,Prevalence of overweight (% of children under 5),,Prevalence of overweight children is the percentage of children under age 5 whose weight for height is more than two standard deviations above the median for the international reference population of the corresponding age as established by the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,""New international growth reference standards for infants and young children were released in 2006 by the WHO to monitor children's nutritional status. The previously reported data were based on the U.S. National Center for Health Statistics-WHO growth reference.
SH.STA.STNT.FE.ZS,Health: Nutrition,,""Malnutrition prevalence, height for age, female (% of children under 5)",,Prevalence of child malnutrition is the percentage of children under age 5 whose height for age (stunting) is more than two standard deviations below the median for the international reference population ages 0-59 months. For children up to two years old height is measured by recumbent length. For older children height is measured by stature while standing. The data are based on the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,"New international growth reference standards for infants and young children were released in 2006 by the WHO to monitor children's nutritional status. Differences in growth to age 5 are influenced more by nutrition, feeding practices, environment, and healthcare than by genetics or ethnicity. The previously reported data were based on the U.S. National Center for Health Statistics-WHO growth reference. Because of the change in standards, the data in this release should not be compared with data published prior to 2008.",,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",,"Malnutrition in children can be assessed by their weight for age (underweight), height for age (stunting), and by their body mass index (wasting), which is a ratio of weight to height. The proportion of underweight children is the most common malnutrition indicator. Being even mildly underweight increases the risk of death and inhibits cognitive development in children. Stunting, or being below median height for age, is often used as a proxy for multifaceted deprivation and as an indicator of long-term changes in malnutrition.
SH.STA.STNT.MA.ZS,Health: Nutrition,,""Malnutrition prevalence, height for age, male (% of children under 5)",,Prevalence of child malnutrition is the percentage of children under age 5 whose height for age (stunting) is more than two standard deviations below the median for the international reference population ages 0-59 months. For children up to two years old height is measured by recumbent length. For older children height is measured by stature while standing. The data are based on the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,"New international growth reference standards for infants and young children were released in 2006 by the WHO to monitor children's nutritional status. Differences in growth to age 5 are influenced more by nutrition, feeding practices, environment, and healthcare than by genetics or ethnicity. The previously reported data were based on the U.S. National Center for Health Statistics-WHO growth reference. Because of the change in standards, the data in this release should not be compared with data published prior to 2008.",,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",,"Malnutrition in children can be assessed by their weight for age (underweight), height for age (stunting), and by their body mass index (wasting), which is a ratio of weight to height. The proportion of underweight children is the most common malnutrition indicator. Being even mildly underweight increases the risk of death and inhibits cognitive development in children. Stunting, or being below median height for age, is often used as a proxy for multifaceted deprivation and as an indicator of long-term changes in malnutrition.
SH.STA.STNT.ZS,Health: Nutrition,,""Malnutrition prevalence, height for age (% of children under 5)",,Prevalence of child malnutrition is the percentage of children under age 5 whose height for age (stunting) is more than two standard deviations below the median for the international reference population ages 0-59 months. For children up to two years old height is measured by recumbent length. For older children height is measured by stature while standing. The data are based on the WHO's new child growth standards released in 2006.,,,Annual,,,,,Linear mixed-effect model estimates,,,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries. Adjusted, comparable data are available at http://www.who.int/nutgrowthdb/en. Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH.STA.WAST.FE.ZS,Health: Nutrition,,"Prevalence of wasting, female (% of children under 5)",,Wasting prevalence is the proportion of children under five whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.,,,Annual,,,,,Linear mixed-effect model estimates,,,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",,"Estimates of child malnutrition, based on prevalence of underweight, stunting, wasting and overweight, are from national survey data. Height is measured by recumbent length for children up to two years old and by stature while standing for older children.
SH.STA.WAST.MA.ZS,Health: Nutrition,,""Prevalence of wasting, male (% of children under 5)",,Wasting prevalence is the proportion of children under five whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.,,,Annual,,,,,Linear mixed-effect model estimates,,,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",,"Estimates of child malnutrition, based on prevalence of underweight, stunting, wasting and overweight, are from national survey data. Height is measured by recumbent length for children up to two years old and by stature while standing for older children.
SH.STA.WAST.ZS,Health: Nutrition,,Prevalence of wasting (% of children under 5),,Wasting prevalence is the proportion of children under five whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.,,,Annual,,,,,Linear mixed-effect model estimates,,,,""World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries. Adjusted, comparable data are available at http://www.who.int/nutgrowthdb/en. Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH.SVR.WAST.FE.ZS,Health: Nutrition,,"Prevalence of severe wasting, weight for height, female (% of children under 5)",,Severe wasting prevalence is the proportion of children under five whose weight for height is more than three standard deviations below the median for the international reference population ages 0-59.,,,Annual,,,,,Linear mixed-effect model estimates,,,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH.SVR.WAST.MA.ZS,Health: Nutrition,,"Prevalence of severe wasting, weight for height, male (% of children under 5)",,Severe wasting prevalence is the proportion of children under five whose weight for height is more than three standard deviations below the median for the international reference population ages 0-59.,,,Annual,,,,,Linear mixed-effect model estimates,,,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH.SVR.WAST.ZS,Health: Nutrition,,"Prevalence of severe wasting, weight for height (% of children under 5)",,Severe wasting prevalence is the proportion of children under five whose weight for height is more than three standard deviations below the median for the international reference population ages 0-59.,,,Annual,,,,,Linear mixed-effect model estimates,,,,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries. Adjusted, comparable data are available at http://www.who.int/nutgrowthdb/en. Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN.ITK.DEFC.ZS,Health: Nutrition,,Prevalence of undernourishment (% of population),,Population below minimum level of dietary energy consumption (also referred to as prevalence of undernourishment) shows the percentage of the population whose food intake is insufficient to meet dietary energy requirements continuously. Data showing as 2.5 signifies a prevalence of undernourishment below 2.5%.,,,Annual,,,,,Weighted average,"From a policy and program standpoint, this measure has its limits. First, food insecurity exists even where food availability is not a problem because of inadequate access of poor households to food. Second, food insecurity is an individual or household phenomenon, and the average food available to each person, even corrected for possible effects of low income, is not a good predictor of food insecurity among the population. And third, nutrition security is determined not only by food security but also by the quality of care of mothers and children and the quality of the household's health environment (Smith and Haddad 2000).",,,"Food and Agriculture Organization, The State of Food Insecurity in the World (http://www.fao.org/publications/sofi/food-security-indicators/en/).",,"Data on undernourishment are from the Food and Agriculture Organization (FAO) of the United Nations and measure food deprivation based on average food available for human consumption per person, the level of inequality in access to food, and the minimum calories required for an average person.","Good nutrition is the cornerstone for survival, health and development. Well-nourished children perform better in school, grow into healthy adults and in turn give their children a better start in life. Well-nourished women face fewer risks during pregnancy and childbirth, and their children set off on firmer developmental paths, both physically and mentally (UNICEF www.childinfo.org).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN.ITK.DFCT,Health: Nutrition,,Depth of the food deficit (kilocalories per person per day),,"The depth of the food deficit indicates how many calories would be needed to lift the undernourished from their status, everything else being constant. The average intensity of food deprivation of the undernourished, estimated as the difference between the average dietary energy requirement and the average dietary energy consumption of the undernourished population (food-deprived), is multiplied by the number of undernourished to provide an estimate of the total food deficit in the country, which is then normalized by the total population.",,,Annual,,,,,Weighted average,,,,"Food and Agriculture Organization, The State of Food Insecurity in the World (http://www.fao.org/economic/ess/ess-fs/ess-fadata/en/#.VByWLoHGXIg).",,The indicator is calculated as an average over 3 years.,"The prevalence of undernourishment indicator provides only a partial picture of the food security situation. Recognizing this, FAO has compiled a preliminary set of food security indicators, available for most countries and years, to contribute to a more comprehensive assessment of the multiple dimensions and manifestations of food insecurity and to effective policies for more effective interventions and responses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN.ITK.SALT.ZS,Health: Nutrition,,Consumption of iodized salt (% of households),,Consumption of iodized salt refers to the percentage of households that use edible salt fortified with iodine.,,,Annual,,,,,Weighted average,"Most of the data on consumption of iodized salt are derived from household surveys. For the data that are from household surveys, the year refers to the survey year.",,,"United Nations Children's Fund, State of the World's Children.",,"Iodine deficiency is the single most important cause of preventable mental retardation, it contributes significantly to the risk of stillbirth and miscarriage, and it increases infant mortality. A diet low in iodine is the main cause of iodine deficiency. It usually occurs among populations living in areas where the soil has been depleted of iodine. If soil is deficient in iodine, so are the plants grown in it, including the grains and vegetables that people and animals consume. There are almost no countries in the world where iodine deficiency has not been a public health problem. Every year about 40 million newborns in low- and middle-income countries remain unprotected from the lifelong consequences of brain damage associated with iodine deficiency disorders, which affect a child's ability to learn and to earn a living as an adult, thereby preventing children, communities, and countries from fulfilling their potential (UNICEF, www.childinfo.org). Widely used and inexpensive, iodized salt is the best source of iodine, and a global campaign to iodize edible salt is significantly reducing the risks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN.ITK.VITA.ZS,Health: Nutrition,,Vitamin A supplementation coverage rate (% of children ages 6-59 months),,Vitamin A supplementation refers to the percentage of children ages 6-59 months old who received at least two doses of vitamin A in the previous year.,,,Annual,,,,,Weighted average,,,,"United Nations Children's Fund, State of the World's Children.",,"Vitamin A is essential for immune system functioning. Vitamin A deficiency, a leading cause of blindness, also causes a greater risk of dying from a range of childhood ailments such as measles, malaria, and diarrhea. In low- and middle-income countries, where vitamin A is consumed largely in fruits and vegetables, daily per capita intake is often insufficient to meet dietary requirements. Providing young children with two high-dose vitamin A capsules a year is a safe, cost-effective, efficient strategy for eliminating vitamin A deficiency and improving child survival. Giving vitamin A to new breastfeeding mothers helps protect their children during the first months of life. Food fortification with vitamin A is being introduced in many developing countries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP.DYN.CBRT.IN,Health: Population: Dynamics,,"Birth rate, crude (per 1,000 people)","Crude birth rate indicates the number of live births per 1,000 midyear population.","Crude birth rate indicates the number of live births occurring during the year, per 1,000 population estimated at midyear. Subtracting the crude death rate from the crude birth rate provides the rate of natural increase, which is equal to the rate of population change in the absence of migration.",,,Annual,,,,,Weighted average,"Vital registers are the preferred source for these data, but in many developing countries systems for registering births and deaths are absent or incomplete because of deficiencies in the coverage of events or geographic areas. Many developing countries carry out special household surveys that ask respondents about recent births and deaths. Estimates derived in this way are subject to sampling errors and recall errors.",,,"(1) United Nations Population Division. World Population Prospects, (2) United Nations Statistical Division. Population and Vital Statistics Report (various years), (3) Census reports and other statistical publications from national statistical offices, (4) Eurostat: Demographic Statistics, (5) Secretariat of the Pacific Community: Statistics and Demography Programme, and (6) U.S. Census Bureau: International Database.",,"Vital rates are based on data from birth and death registration systems, censuses, and sample surveys by national statistical offices and other organizations, or on demographic analysis. Data for the most recent year for some high-income countries are provisional estimates based on vital registers. The estimates for many countries are projections based on extrapolations of levels and trends from earlier years or interpolations of population estimates and projections from the United Nations Population Division.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
